pmid,pub_year,stance,failure_mode,model_type,confidence,rationale,prompt_version,model
40801511,2025,Caution,none_or_unclear,unclear,0.850,Survey study on perceptions/usage patterns; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38184368,2024,Caution,misclassification,generative,0.850,"ChatGPT evaluated treatment decisions; errors were wrong predictions/reasoning, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
33413896,2021,Caution,misclassification,discriminative,0.750,"Discusses AI diagnostic accuracy, bias, generalization failures in medical image classification",q7_failuremode_v1,claude-sonnet-4-6
40588065,2025,Caution,none_or_unclear,unclear,0.700,"General review of AI challenges in rare diseases, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38491544,2024,Caution,none_or_unclear,generative,0.750,General governance/implementation framing; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38069455,2024,Caution,none_or_unclear,discriminative,0.500,"Qualitative ethics study; no specific failure mechanism described, general AI risks framing",q7_failuremode_v1,claude-sonnet-4-6
37972180,2023,Caution,none_or_unclear,unclear,0.700,"General framing about AI bias in healthcare, no specific mechanism described",q7_failuremode_v1,claude-sonnet-4-6
35688332,2022,Caution,none_or_unclear,discriminative,0.600,Focuses on clinician needs/design for ML prediction models; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39207348,2024,Caution,none_or_unclear,unclear,0.850,"General clinical AI adoption/burnout topic, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38839554,2024,Caution,none_or_unclear,unclear,0.900,"General AI implementation/regulatory framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
33624889,2021,Caution,none_or_unclear,unclear,0.850,"General AI challenges framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39225997,2024,Caution,none_or_unclear,unclear,0.700,Conceptual/ethical framing about patient roles; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
35048111,2022,Caution,misclassification,discriminative,0.700,"focuses on biased predictions/amplified inequity in AI predictive models, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
35584845,2022,Caution,none_or_unclear,discriminative,0.500,"Reporting guideline paper; no specific failure mechanism described, focuses on evaluation standards",q7_failuremode_v1,claude-sonnet-4-6
38953544,2025,Caution,misclassification,generative,0.720,"AI outputs evaluated for accuracy/completeness against BNF standards, not fabrication per se",q7_failuremode_v1,claude-sonnet-4-6
40875775,2025,Caution,misclassification,both,0.820,AI classification errors (false predictions) cause pathologists to miss carcinomas; both discriminative AI and human-AI decision-making evaluated,q7_failuremode_v1,claude-sonnet-4-6
38604084,2024,Caution,misclassification,generative,0.820,Evaluates LLM accuracy in providing diagnoses and treatment plans for neuro-oncology cases,q7_failuremode_v1,claude-sonnet-4-6
41172689,2025,Caution,none_or_unclear,unclear,0.950,Qualitative study on perceptions/attitudes; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41176529,2026,Caution,none_or_unclear,discriminative,0.500,"Philosophical/epistemological discussion, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
35715812,2022,Caution,none_or_unclear,unclear,0.950,Scoping review protocol on legal/policy concerns; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40053785,2025,Caution,none_or_unclear,unclear,0.700,"Study examines patient trust/evaluation of AI vs human physicians, no specific AI failure mechanism",q7_failuremode_v1,claude-sonnet-4-6
40170347,2025,Caution,none_or_unclear,generative,0.700,Scoping review of conversational agents for pain management; no specific failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
38568699,2025,Caution,none_or_unclear,generative,0.550,Commentary on chatbot responses to patient questions; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38999814,2024,Caution,none_or_unclear,unclear,0.700,General scoping review of AI in nutrition; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41612854,2026,Caution,none_or_unclear,generative,0.700,Sociological/policy framing of GenAI in healthcare; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37044052,2023,Caution,none_or_unclear,unclear,0.850,Survey on privacy-preserving AI techniques; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41136655,2026,Caution,misclassification,generative,0.820,"LLMs scored/rated on quality accuracy; wrong/unreliable answers, not fabricated references",q7_failuremode_v1,claude-sonnet-4-6
38457208,2024,Caution,none_or_unclear,generative,0.750,General privacy/security framing; no specific failure mechanism like confabulation or misclassification described,q7_failuremode_v1,claude-sonnet-4-6
38977450,2025,Caution,confabulation,generative,0.750,"Discusses ChatGPT biases, inaccurate attributions, and unbalanced generated content in plastic surgery",q7_failuremode_v1,claude-sonnet-4-6
41754007,2026,Caution,none_or_unclear,both,0.700,"Broad review paper; no specific failure mechanism described, general AI risks framing",q7_failuremode_v1,claude-sonnet-4-6
41652293,2026,Caution,misclassification,discriminative,0.950,"Meta-analysis of AI fracture detection accuracy, false positives/negatives, sensitivity/specificity on CT scans",q7_failuremode_v1,claude-sonnet-4-6
41719471,2026,Caution,none_or_unclear,discriminative,0.600,"General review/opinion on DL screening for diabetic retinopathy, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
42043379,2026,Caution,none_or_unclear,generative,0.850,Qualitative study on educator perspectives; no specific AI failure mechanism examined,q7_failuremode_v1,claude-sonnet-4-6
40564772,2025,Caution,misclassification,generative,0.900,"LLMs assessed as classifiers for QUADAS-2 items; accuracy/errors measured, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40978699,2025,Caution,none_or_unclear,unclear,0.850,Survey study on attitudes/literacy; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
39679434,2025,Caution,misclassification,generative,0.820,"AI responses judged inappropriate/incorrect for drug interactions, accuracy evaluation not fabrication",q7_failuremode_v1,claude-sonnet-4-6
36352431,2022,Caution,none_or_unclear,unclear,0.850,Survey of student perceptions; no AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
37501529,2024,Caution,none_or_unclear,generative,0.700,General review of ChatGPT in pathology; no specific failure mechanism empirically studied,q7_failuremode_v1,claude-sonnet-4-6
41442171,2026,Caution,misclassification,generative,0.820,"LLM performance accuracy evaluated across clinical scenarios; wrong outputs, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
39454187,2024,Caution,none_or_unclear,unclear,0.850,Epidemiological study of AI/ML trial registrations; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
35277666,2022,Caution,none_or_unclear,unclear,0.550,"General overview/opinion piece, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
37776670,2023,Caution,misclassification,generative,0.720,"Evaluates ChatGPT response quality/accuracy in medical consultation, not fabrication specifically",q7_failuremode_v1,claude-sonnet-4-6
35084588,2022,Caution,misclassification,discriminative,0.700,"Review of ML models for spine imaging classification, focusing on prediction/detection limitations",q7_failuremode_v1,claude-sonnet-4-6
40707330,2025,Caution,none_or_unclear,discriminative,0.600,"General readiness question about radiomics/DL, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
39192106,2024,Caution,none_or_unclear,unclear,0.850,"Policy/regulatory commentary, no specific AI failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40074325,2025,Caution,none_or_unclear,unclear,0.700,"General ethical/policy framing about AI in healthcare, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
38615289,2024,Caution,misclassification,generative,0.820,"Evaluating ChatGPT accuracy/correctness in geriatrics questions, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
41779375,2026,Caution,both,generative,0.920,Explicitly measures both hallucinations and sensitivity/specificity classification errors,q7_failuremode_v1,claude-sonnet-4-6
39011326,2024,Caution,misclassification,discriminative,0.700,"AI-CDSS gives wrong antibiotic recommendations, especially misrepresenting non-local populations",q7_failuremode_v1,claude-sonnet-4-6
38878555,2024,Caution,none_or_unclear,both,0.700,General review of transformers in healthcare; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38345132,2024,Caution,misclassification,both,0.550,Self-diagnosis errors imply misclassification; review covers AI tools broadly without specifying model type,q7_failuremode_v1,claude-sonnet-4-6
38775622,2024,Caution,none_or_unclear,generative,0.650,Methodological call for pre-registration; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41300866,2025,Caution,misclassification,generative,0.900,"LLMs evaluated on diagnostic accuracy and treatment recommendation correctness, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40759777,2025,Caution,none_or_unclear,unclear,0.850,Qualitative study on perceptions/barriers; no specific AI failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40097568,2025,Caution,misclassification,discriminative,0.900,"CNN predictive models with poor accuracy, generalization failures, and classification challenges",q7_failuremode_v1,claude-sonnet-4-6
33590744,2022,Caution,none_or_unclear,unclear,0.800,"General AI risks and transparency framing, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
36893365,2023,Caution,none_or_unclear,unclear,0.900,"General AI ethics framework paper, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
40995904,2025,Caution,misclassification,generative,0.720,"LLMs evaluated for correctness/completeness/applicability of generated consent forms, not fabrication per se",q7_failuremode_v1,claude-sonnet-4-6
38323891,2024,Caution,none_or_unclear,both,0.600,General review of AI promise and risks; no specific failure mechanism studied empirically,q7_failuremode_v1,claude-sonnet-4-6
39703759,2025,Caution,none_or_unclear,unclear,0.850,"General overview of AI in labs, no specific failure mechanism described",q7_failuremode_v1,claude-sonnet-4-6
41408269,2025,Caution,misclassification,generative,0.820,"LLMs evaluated for accuracy/correctness of answers, not fabrication of content",q7_failuremode_v1,claude-sonnet-4-6
38688103,2024,Caution,misclassification,generative,0.850,"LLMs scored for clinical accuracy/diagnostic precision, not fabrication",q7_failuremode_v1,claude-sonnet-4-6
40312261,2025,Caution,none_or_unclear,both,0.550,General review of AI in dermatology; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
40876862,2025,Caution,none_or_unclear,discriminative,0.500,General review of AI in GEP-NEN diagnosis; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
41775410,2026,Caution,none_or_unclear,discriminative,0.550,General implementation barriers for risk prediction tools; no specific failure mechanism described,q7_failuremode_v1,claude-sonnet-4-6
38815140,2024,Caution,misclassification,generative,0.820,"Evaluates ChatGPT accuracy on urology questions; wrong answers are classification/accuracy errors, not fabrication.",q7_failuremode_v1,claude-sonnet-4-6
41333106,2025,Caution,none_or_unclear,generative,0.750,General ethical/practical challenges survey; no specific failure mechanism empirically evaluated,q7_failuremode_v1,claude-sonnet-4-6
40384070,2025,Caution,both,generative,0.720,Review covers GPT accuracy/misclassification and hallucination/confabulation challenges in dentistry,q7_failuremode_v1,claude-sonnet-4-6
